RTM_Spread_Avg,HourInt,DeliveryDate,HourEnding_node,BusName_node,LMP_node,DSTFlag_node,HourEnding_hub,BusName_hub,LMP_hub,DSTFlag_hub,DAM_Spread,Alpha_PnL,Net_PnL,Node,DAM_Bus,DAM_Hub,Date
-35.58916666666667,1,2026-01-25,01:00,CALLAHA_WND1,393.31,False,01:00,NORTH,475.0,False,81.69,-117.27916666666667,-118.27916666666667,CALLAHA_WND1,CALLAHA_WND1,NORTH,2026-01-25
-32.52166666666667,2,2026-01-25,02:00,CALLAHA_WND1,401.86,False,02:00,NORTH,483.99,False,82.13,-114.65166666666667,-115.65166666666667,CALLAHA_WND1,CALLAHA_WND1,NORTH,2026-01-25
-23.900000000000002,3,2026-01-25,03:00,CALLAHA_WND1,385.36,False,03:00,NORTH,470.22,False,84.86000000000001,-108.76000000000002,-109.76000000000002,CALLAHA_WND1,CALLAHA_WND1,NORTH,2026-01-25
-27.159166666666664,4,2026-01-25,04:00,CALLAHA_WND1,437.0,False,04:00,NORTH,517.56,False,80.55999999999995,-107.71916666666661,-108.71916666666661,CALLAHA_WND1,CALLAHA_WND1,NORTH,2026-01-25
-17.299230769230768,5,2026-01-25,05:00,CALLAHA_WND1,423.51,False,05:00,NORTH,512.92,False,89.40999999999997,-106.70923076923074,-107.70923076923074,CALLAHA_WND1,CALLAHA_WND1,NORTH,2026-01-25
-7.601666666666669,6,2026-01-25,06:00,CALLAHA_WND1,560.51,False,06:00,NORTH,659.37,False,98.86000000000001,-106.46166666666669,-107.46166666666669,CALLAHA_WND1,CALLAHA_WND1,NORTH,2026-01-25
-6.158461538461537,7,2026-01-25,07:00,CALLAHA_WND1,309.37,False,07:00,NORTH,424.67,False,115.30000000000001,-121.45846153846155,-122.45846153846155,CALLAHA_WND1,CALLAHA_WND1,NORTH,2026-01-25
-9.132499999999999,8,2026-01-25,08:00,CALLAHA_WND1,364.94,False,08:00,NORTH,479.78,False,114.83999999999997,-123.97249999999997,-124.97249999999997,CALLAHA_WND1,CALLAHA_WND1,NORTH,2026-01-25
-6.3849999999999945,9,2026-01-25,09:00,CALLAHA_WND1,415.74,False,09:00,NORTH,514.83,False,99.09000000000003,-105.47500000000002,-106.47500000000002,CALLAHA_WND1,CALLAHA_WND1,NORTH,2026-01-25
-4.01785714285714,10,2026-01-25,10:00,CALLAHA_WND1,508.04,False,10:00,NORTH,556.21,False,48.170000000000016,-52.187857142857155,-53.187857142857155,CALLAHA_WND1,CALLAHA_WND1,NORTH,2026-01-25
