RTM_Spread_Avg,HourInt,DeliveryDate,HourEnding_node,BusName_node,LMP_node,DSTFlag_node,HourEnding_hub,BusName_hub,LMP_hub,DSTFlag_hub,DAM_Spread,Alpha_PnL,Net_PnL,Node,DAM_Bus,DAM_Hub,Date
-44.84615384615384,24,2026-01-25,24:00,BRAZ_WND_ALL,1608.76,False,24:00,NORTH,1677.14,False,68.38000000000011,-113.22615384615395,-114.22615384615395,BRAZ_WND_ALL,BRAZ_WND_ALL,NORTH,2026-01-25
-48.76416666666666,1,2026-01-25,01:00,BRA_AVR1_CT2,469.58,False,01:00,NORTH,475.0,False,5.420000000000016,-54.18416666666668,-55.18416666666668,BRA_AVR1_CT2,BRA_AVR1_CT2,NORTH,2026-01-25
-46.634166666666665,2,2026-01-25,02:00,BRA_AVR1_CT2,459.76,False,02:00,NORTH,483.99,False,24.230000000000018,-70.86416666666668,-71.86416666666668,BRA_AVR1_CT2,BRA_AVR1_CT2,NORTH,2026-01-25
-46.307500000000005,3,2026-01-25,03:00,BRA_AVR1_CT2,459.97,False,03:00,NORTH,470.22,False,10.25,-56.557500000000005,-57.557500000000005,BRA_AVR1_CT2,BRA_AVR1_CT2,NORTH,2026-01-25
25.941666666666663,4,2026-01-25,04:00,BRA_AVR1_CT2,527.24,False,04:00,NORTH,517.56,False,-9.680000000000064,35.62166666666673,34.62166666666673,BRA_AVR1_CT2,BRA_AVR1_CT2,NORTH,2026-01-25
7.535384615384617,5,2026-01-25,05:00,BRA_AVR1_CT2,521.95,False,05:00,NORTH,512.92,False,-9.030000000000086,16.5653846153847,15.565384615384701,BRA_AVR1_CT2,BRA_AVR1_CT2,NORTH,2026-01-25
18.403333333333332,6,2026-01-25,06:00,BRA_AVR1_CT2,723.43,False,06:00,NORTH,659.37,False,-64.05999999999995,82.46333333333328,81.46333333333328,BRA_AVR1_CT2,BRA_AVR1_CT2,NORTH,2026-01-25
-27.119230769230764,7,2026-01-25,07:00,BRA_AVR1_CT2,484.83,False,07:00,NORTH,424.67,False,-60.15999999999997,33.0407692307692,32.0407692307692,BRA_AVR1_CT2,BRA_AVR1_CT2,NORTH,2026-01-25
-42.471666666666664,8,2026-01-25,08:00,BRA_AVR1_CT2,553.05,False,08:00,NORTH,479.78,False,-73.26999999999998,30.798333333333318,29.798333333333318,BRA_AVR1_CT2,BRA_AVR1_CT2,NORTH,2026-01-25
-24.341666666666658,9,2026-01-25,09:00,BRA_AVR1_CT2,617.31,False,09:00,NORTH,514.83,False,-102.4799999999999,78.13833333333325,77.13833333333325,BRA_AVR1_CT2,BRA_AVR1_CT2,NORTH,2026-01-25
-26.939999999999998,10,2026-01-25,10:00,BRA_AVR1_CT2,675.35,False,10:00,NORTH,556.21,False,-119.13999999999999,92.19999999999999,91.19999999999999,BRA_AVR1_CT2,BRA_AVR1_CT2,NORTH,2026-01-25
-23.122352941176473,11,2026-01-25,11:00,BRA_AVR1_CT2,866.89,False,11:00,NORTH,796.68,False,-70.21000000000004,47.08764705882356,46.08764705882356,BRA_AVR1_CT2,BRA_AVR1_CT2,NORTH,2026-01-25
-1.8966666666666658,12,2026-01-25,12:00,BRA_AVR1_CT2,520.36,False,12:00,NORTH,542.58,False,22.220000000000027,-24.116666666666692,-25.116666666666692,BRA_AVR1_CT2,BRA_AVR1_CT2,NORTH,2026-01-25
