RTM_Spread_Avg,HourInt,DeliveryDate,HourEnding_node,BusName_node,LMP_node,DSTFlag_node,HourEnding_hub,BusName_hub,LMP_hub,DSTFlag_hub,DAM_Spread,Alpha_PnL,Net_PnL,Node,DAM_Bus,DAM_Hub,Date
21.719166666666666,1,2026-01-25,01:00,BVE_UNIT2,284.54,False,01:00,NORTH,475.0,False,190.45999999999998,-168.7408333333333,-169.7408333333333,BVE_UNIT2,BVE_UNIT2,NORTH,2026-01-25
15.176666666666668,2,2026-01-25,02:00,BVE_UNIT2,257.36,False,02:00,NORTH,483.99,False,226.63,-211.45333333333332,-212.45333333333332,BVE_UNIT2,BVE_UNIT2,NORTH,2026-01-25
22.797500000000003,3,2026-01-25,03:00,BVE_UNIT2,248.76,False,03:00,NORTH,470.22,False,221.46000000000004,-198.66250000000002,-199.66250000000002,BVE_UNIT2,BVE_UNIT2,NORTH,2026-01-25
31.004166666666663,4,2026-01-25,04:00,BVE_UNIT2,328.45,False,04:00,NORTH,517.56,False,189.10999999999996,-158.1058333333333,-159.1058333333333,BVE_UNIT2,BVE_UNIT2,NORTH,2026-01-25
16.70230769230769,5,2026-01-25,05:00,BVE_UNIT2,284.33,False,05:00,NORTH,512.92,False,228.58999999999997,-211.88769230769228,-212.88769230769228,BVE_UNIT2,BVE_UNIT2,NORTH,2026-01-25
21.579166666666666,6,2026-01-25,06:00,BVE_UNIT2,412.21,False,06:00,NORTH,659.37,False,247.16000000000003,-225.58083333333337,-226.58083333333337,BVE_UNIT2,BVE_UNIT2,NORTH,2026-01-25
32.88692307692308,7,2026-01-25,07:00,BVE_UNIT2,274.84,False,07:00,NORTH,424.67,False,149.83000000000004,-116.94307692307696,-117.94307692307696,BVE_UNIT2,BVE_UNIT2,NORTH,2026-01-25
55.81333333333333,8,2026-01-25,08:00,BVE_UNIT2,300.72,False,08:00,NORTH,479.78,False,179.05999999999995,-123.24666666666661,-124.24666666666661,BVE_UNIT2,BVE_UNIT2,NORTH,2026-01-25
35.32666666666667,9,2026-01-25,09:00,BVE_UNIT2,322.54,False,09:00,NORTH,514.83,False,192.29000000000002,-156.96333333333337,-157.96333333333337,BVE_UNIT2,BVE_UNIT2,NORTH,2026-01-25
14.12571428571429,10,2026-01-25,10:00,BVE_UNIT2,404.76,False,10:00,NORTH,556.21,False,151.45000000000005,-137.32428571428576,-138.32428571428576,BVE_UNIT2,BVE_UNIT2,NORTH,2026-01-25
